doi	solvent	amine_type	pKa_amine	n_amine	alcohol_type	pKa_alcohol	n_alcohol	base	base_amount	catalyst	metal	ligand	atmosphere	metal_load	temp	time	yield	TON	atm_type	year	base_amine_ratio	base_alcohol_ratio	reag_ratio
10.1002/ejoc.201403636	PhMe	Aromatic	4.5	1.0	AlkCH2OH	17.0	1.06	tBuOK	1.0	Ru(cod)Cl2	Ru	PTA ligand	Air	2.5	55.0	15.0	80.0	32.0	oxygen	2015	1.0	0.9433962264150942	1.06
10.1002/ejoc.201403636	PhMe	Aromatic	4.5	1.0	AlkCH2OH	17.0	1.06	tBuOK	1.0	Ru(cod)Cl2	Ru	PTA ligand	Air	2.5	55.0	15.0	85.0	34.0	oxygen	2015	1.0	0.9433962264150942	1.06
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	3.0	55.0	24.0	99.0	33.0	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	3.0	55.0	24.0	99.0	33.0	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	3.0	55.0	24.0	99.0	33.0	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	3.0	55.0	24.0	99.0	33.0	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	6.0	55.0	24.0	99.0	16.5	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	6.0	55.0	24.0	99.0	16.5	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	6.0	55.0	24.0	99.0	16.5	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	6.0	55.0	24.0	99.0	16.5	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	6.0	55.0	24.0	99.0	16.5	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	6.0	55.0	24.0	99.0	16.5	inert	2014	0.12	0.0013793103448275	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.12	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	6.0	55.0	24.0	99.0	16.5	inert	2014	0.12	0.0013793103448275	87.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	96.0	48.0	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	99.0	49.5	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	99.0	49.5	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	52.0	26.0	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	90.0	45.0	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	85.0	42.5	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	68.0	34.0	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	43.0	21.5	inert	2021	0.1	0.02	5.0
10.1039/d0cy02210a	neat	Aromatic	4.5	1.0	BnOH	15.4	5.0	NaOH	0.1	RuNC	Ru	no	Ar	2.0	60.0	24.0	29.0	14.5	inert	2021	0.1	0.02	5.0
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	97.0	194.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	94.0	188.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	95.0	190.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	99.0	198.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	93.0	186.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	91.0	182.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	90.0	180.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	0.5	60.0	24.0	76.0	152.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/acs.orglett.9b00832	DME	Aromatic	4.5	1.1	BnOH	15.4	1.0	KH	0.5	Mn(CO)5Br	Mn	bpy-6NH-i-PrP	Ar	1.0	60.0	24.0	89.0	89.0	inert	2019	0.4545454545454545	0.5	0.9090909090909092
10.1021/jo501273t	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.16	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	8.0	65.0	48.0	93.0	11.625	inert	2014	0.16	0.0018390804597701	87.0
10.1021/jo501273t	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.16	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	8.0	65.0	48.0	85.0	10.625	inert	2014	0.16	0.0018390804597701	87.0
10.1021/jo501273t	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.16	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	8.0	65.0	48.0	90.0	11.25	inert	2014	0.16	0.0018390804597701	87.0
10.1021/jo501273t	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.16	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	8.0	65.0	48.0	60.0	7.5	inert	2014	0.16	0.0018390804597701	87.0
10.1021/jo501273t	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.16	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	8.0	65.0	48.0	95.0	11.875	inert	2014	0.16	0.0018390804597701	87.0
10.1021/jo501273t	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.16	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	8.0	65.0	48.0	97.0	12.125	inert	2014	0.16	0.0018390804597701	87.0
10.1021/jo501273t	neat	Aromatic	4.5	1.0	AlkCH2OH	17.0	87.0	tBuOK	0.16	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	8.0	65.0	48.0	89.0	11.125	inert	2014	0.16	0.0018390804597701	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	BnOH	15.4	87.0	tBuOK	0.14	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	7.0	65.0	48.0	60.0	8.571428571428571	inert	2014	0.14	0.0016091954022988	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	BnOH	15.4	87.0	tBuOK	0.14	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	7.0	65.0	48.0	74.0	10.571428571428571	inert	2014	0.14	0.0016091954022988	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	BnOH	15.4	87.0	tBuOK	0.14	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	7.0	65.0	48.0	63.0	9.0	inert	2014	0.14	0.0016091954022988	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	BnOH	15.4	87.0	tBuOK	0.14	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	7.0	65.0	48.0	99.0	14.142857142857142	inert	2014	0.14	0.0016091954022988	87.0
10.1021/jo501273t	neat	Aliphatic	10.0	1.0	BnOH	15.4	87.0	tBuOK	0.14	[Ru(p-cymene)Cl2]2	Ru	MS 3A, ligand	N2	7.0	65.0	48.0	99.0	14.142857142857142	inert	2014	0.14	0.0016091954022988	87.0
10.1039/d1ob00362c	neat	Hetaromatic	3.0	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	83.0	332.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Hetaromatic	3.0	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	86.0	344.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	95.0	380.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	94.0	376.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	92.0	368.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	85.0	340.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	84.0	336.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	90.0	360.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	80.0	320.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	80.0	320.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	85.0	340.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	83.0	332.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	92.0	368.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	87.0	348.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	81.0	324.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	86.0	344.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	81.0	324.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	54.0	216.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	83.0	332.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	85.0	340.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	BnOH	15.4	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	92.0	368.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	AlkCH2OH	17.0	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	66.0	264.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	AlkCH2OH	17.0	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	83.0	332.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	AlkCH2OH	17.0	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	88.0	352.0	inert	2021	0.75	0.75	1.0
10.1039/d1ob00362c	neat	Aromatic	4.5	0.5	AlkCH2OH	17.0	0.5	tBuOK	0.375	RuPNHC	Ru	no	Ar	0.25	70.0	12.0	78.0	312.0	inert	2021	0.75	0.75	1.0
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.1	70.0	24.0	93.0	930.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.1	70.0	24.0	86.0	860.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (0.1 mol%)	Ar	0.1	70.0	24.0	93.0	930.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (0.1 mol%)	Ar	0.1	70.0	24.0	86.0	860.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.2	70.0	24.0	89.0	445.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.2	70.0	24.0	71.0	355.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (0.2 mol%)	Ar	0.2	70.0	24.0	89.0	445.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (0.2 mol%)	Ar	0.2	70.0	24.0	71.0	355.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	94.0	313.33333333333337	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	90.0	300.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	97.0	323.33333333333337	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	87.0	290.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	93.0	310.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	82.0	273.33333333333337	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	86.0	286.6666666666667	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	95.0	316.6666666666667	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	94.0	313.33333333333337	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	97.0	323.33333333333337	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	24.0	90.0	300.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme/THF	Hetaromatic	3.0	1.0	AlkCH2OH	17.0	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.3	70.0	48.0	90.0	300.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (0.3 mol%)	Ar	0.3	70.0	24.0	90.0	300.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.6	70.0	24.0	75.0	125.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (0.6 mol%)	Ar	0.6	70.0	24.0	75.0	125.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	0.8	70.0	48.0	92.0	115.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	BnOH	15.4	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (0.8 mol%)	Ar	0.8	70.0	48.0	92.0	115.0	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	AlkCH2OH	17.0	1.05	tBuOK	1.1	[IrCl(cod)]2	Ir	aminophosphine ligand	Ar	2.0	70.0	48.0	83.0	41.5	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.200802318	diglyme	Hetaromatic	3.0	1.0	AlkCH2OH	17.0	1.05	tBuOK	1.1	[IrCODCl]2	Ir	PNP ligand (2mol%)	Ar	2.0	70.0	48.0	83.0	41.5	inert	2009	1.1	1.0476190476190477	1.05
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.025	70.0	24.0	99.0	3960.0	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.025	70.0	24.0	97.0	3880.0	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.05	70.0	24.0	65.0	1300.0	inert	2010	1.1	1.0	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.05	70.0	24.0	98.0	1960.0	inert	2010	1.1	1.0	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.05	70.0	24.0	96.0	1920.0	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.05	70.0	24.0	89.0	1780.0	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.1	70.0	24.0	95.0	950.0	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.1	70.0	24.0	94.0	940.0	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.1	70.0	24.0	92.0	920.0	inert	2010	1.1	1.0	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.15	70.0	24.0	89.0	593.3333333333334	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.15	70.0	24.0	85.0	566.6666666666667	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201402952	diglyme/THF	Aromatic	4.5	2.0	BnOH	15.4	2.2	tBuOK	1.8	IrPNP pincer	Ir	no	Ar	0.15	70.0	24.0	95.0	633.3333333333334	inert	2014	0.9	0.8181818181818181	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.2	70.0	24.0	92.0	460.0	inert	2010	1.1	1.0	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.2	70.0	24.0	81.0	405.0	inert	2010	1.1	1.0	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.2	70.0	24.0	98.0	490.0	inert	2010	1.1	1.0	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.2	70.0	24.0	97.0	485.0	inert	2010	1.1	1.0	1.1
10.1002/chem.201001871	diglyme	Aromatic	4.5	1.0	BnOH	15.4	1.1	tBuOK	1.1	[Ir]*PNP ligand	Ir		Ar	0.2	70.0	24.0	98.0	490.0	inert	2010	1.1	1.0	1.1
