doi	solvent	PhNH2	BnOH	alc2aniline_ratio	base	base_amount	catalyst	metal	ligand	atmosphere	cat_load	temp	time	yield	TON	comment	success	atm_type	year	base_amine_ratio	base_alcohol_ratio
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		20% tBuOH	air	0.0	90.0	18.0	56.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		43% tBuOH	air	0.0	90.0	18.0	64.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		50% tBuOH	air	0.0	90.0	18.0	61.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		100% tBuOH	air	0.0	90.0	18.0	63.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		200% tBuOH	air	0.0	90.0	18.0	38.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		no	air	0.0	90.0	18.0	76.0	inf	0	True	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	dioxane	2.78	2.78	1.0	tBuOK	2.78	no		no	air	0.0	70.0	18.0	48.0	inf	0	False	oxygen	2022	1.0	1.0
10.1016/j.jcat.2022.08.014	dioxane	2.78	2.78	1.0	tBuOK	2.78	no		Na2SO4	air	0.0	70.0	18.0	43.0	inf	0	False	oxygen	2022	1.0	1.0
10.1016/j.jcat.2022.08.014	neat	2.94	2.94	1.0	tBuOK	2.94	no		no	air	0.0	70.0	18.0	45.0	inf	0	False	oxygen	2022	1.0	1.0
10.1016/j.jcat.2022.08.014	neat	2.94	2.94	1.0	tBuOK	2.94	no		100 mg MS 3A	air	0.0	70.0	18.0	43.0	inf	0	False	oxygen	2022	1.0	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		no	air	0.0	90.0	2.0	38.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		no	air	0.0	90.0	4.0	51.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		no	air	0.0	90.0	8.0	64.0	inf	0	False	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		no	air	0.0	90.0	12.0	68.0	inf	0	True	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		no	air	0.0	90.0	24.0	73.0	inf	0	True	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	neat	4.42	2.94	0.665158371040724	tBuOK	2.94	no		no	air	0.0	90.0	48.0	74.0	inf	0	True	oxygen	2022	0.665158371040724	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	2.0	11.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	4.0	16.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	8.0	23.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	12.0	46.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	61.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	70.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	48.0	78.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	72.0	80.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	neat	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	76.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	hexane	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	17.0	inf	Low solubility	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	dioxane	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	85.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	71.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	Et3N	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	10.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	EtOAc	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		Side processes prevailed	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	morpholine	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	75.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	THF	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	75.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	tBuOH	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	64.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	pyridine	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	14.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	ethylene diamine	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	ethylene diamine	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	200.0	18.0	0.0		0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	iPrOH	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	4.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	NMP	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		Side processes prevailed	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhNO2	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		Side processes prevailed	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	MeCN	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		Side processes prevailed	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	DMSO	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		Side processes prevailed	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	propylene carbonate	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		Side processes prevailed	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	H2O	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	18.0	0.0		0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	H2O	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	200.0	18.0	0.0		0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	46.0	inf	3.5M solution, for precise amount of reagents see ESI	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	70.0	inf	3.5M solution, for precise amount of reagents see ESI	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	65.0	inf	3.5M solution, for precise amount of reagents see ESI	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	64.0	inf	3.5M solution, for precise amount of reagents see ESI	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	72.0	inf	3.5M solution, for precise amount of reagents see ESI	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	69.0	inf	3.5M solution, for precise amount of reagents see ESI	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		20% KI	air	0.0	90.0	24.0	65.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	dioxane	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		10% KI	air	0.0	90.0	24.0	77.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	dioxane	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		20% KI	air	0.0	90.0	24.0	80.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	dioxane	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		50% KI	air	0.0	90.0	24.0	78.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	dioxane	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		100% KI	air	0.0	90.0	24.0	81.0	inf	0	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	74.0	inf	US treatment of tBuOK suspension in PhMe	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	76.0	inf	US treatment of reaction mixture prior to heating	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	70.0	1.0	8.0	inf	reation under US	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	70.0	inf	w/o US	True	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	air	0.0	90.0	24.0	58.0	inf	0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	Ar	0.0	90.0	24.0	0.0		0	False	inert	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	PhMe	4.22	2.81	0.6658767772511849	tBuOK	2.81	no		no	O2	0.0	90.0	24.0	0.0		0	False	oxygen	2022	0.6658767772511849	1.0
10.1016/j.jcat.2022.08.014	dioxane	1.87	2.81	1.502673796791444	tBuOK	2.25	no		no	air	0.0	200.0	24.0	8.0	inf	0	False	oxygen	2022	1.2032085561497323	0.800711743772242
10.1016/j.jcat.2022.08.014	dioxane	1.87	2.81	1.502673796791444	tBuOK	2.25	no		no	Ar	0.0	200.0	24.0	3.0	inf	0	False	inert	2022	1.2032085561497323	0.800711743772242
10.1016/j.jcat.2022.08.014	neat	77.0	58.0	0.7532467532467533	tBuOK	58.0	no		no	air	0.0	90.0	48.0	66.0	inf	0	True	oxygen	2022	0.7532467532467533	1.0
10.1016/j.jcat.2022.08.014	neat	77.0	58.0	0.7532467532467533	tBuOK	58.0	no		no	O2	0.0	85.0	48.0	69.0	inf	0	True	oxygen	2022	0.7532467532467533	1.0
10.1039/d2ra00198e	octane	1.0	2.0	2.0	no base	0.0	10WO3/ZrO2	W	no	air	4.3	140.0	4.0	62.0	14.418604651162791	0	False	oxygen	2022	0.0	0.0
10.1039/d2ta06142b	neat	0.55	4.81	8.745454545454544	tBuOK	0.45	Bi-S3/s-Vs	Bi	no	Ar	0.08	25.0	12.0	93.0	1162.5	100W blue LED	True	inert	2022	0.8181818181818181	0.0935550935550935
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Rh/TiO2	Rh	no	N2	4.0	25.0	4.0	0.0	0.0	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Fe/TiO2	Fe	no	N2	1.7	25.0	4.0	85.0	50.0	14W blue LED	True	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Pt/TiO2	Pt	no	N2	3.0	25.0	4.0	10.0	3.333333333333333	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Cu/TiO2	Cu	no	N2	1.3	25.0	4.0	12.0	9.23076923076923	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Ni/TiO2	Ni	no	N2	0.026	25.0	4.0	0.0	0.0	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Ru/TiO2	Ru	no	N2	4.9	25.0	4.0	0.0	0.0	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Co/TiO2	Co	no	N2	0.03	25.0	4.0	5.0	166.66666666666669	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Au/TiO2	Au	no	N2	2.2	25.0	4.0	51.0	23.18181818181818	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Pd/TiO2	Pd	no	N2	4.3	25.0	4.0	46.0	10.697674418604652	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	Ag/TiO2	Ag	no	N2	2.2	25.0	4.0	56.0	25.454545454545453	14W blue LED	False	inert	2022	0.0	0.0
10.1016/j.apcatb.2022.121264	hexane	0.02	0.022	1.1	no base	0.0	TiO2	Ti	no	N2	630.0	25.0	4.0	20.0	0.0317460317460317	14W blue LED	False	inert	2022	0.0	0.0
10.1021/acscatal.2c00433	MeCN	0.16	10.0	62.5	no base	0.0	PdCl2/CdS	Pd	no	N2	0.27	25.0	3.5	32.0	118.5185185185185	visible light	False	inert	2022	0.0	0.0
10.1021/acscatal.2c00433	MeCN	0.16	10.0	62.5	no base	0.0	PdCl2	Pd	no	N2	0.27	25.0	3.5	0.0	0.0	visible light	False	inert	2022	0.0	0.0
10.1021/acscatal.2c00433	MeCN	0.16	10.0	62.5	no base	0.0	PdCl2/TiO2	Pd	no	N2	0.27	25.0	3.5	0.0	0.0	visible light	False	inert	2022	0.0	0.0
10.1021/acscatal.2c00433	MeCN	0.16	10.0	62.5	no base	0.0	PdCl2/C3N4	Pd	no	N2	0.27	25.0	3.5	2.0	7.4074074074074066	visible light	False	inert	2022	0.0	0.0
10.1021/acscatal.2c00433	MeCN	0.16	10.0	62.5	no base	0.0	PdCl2/WO3	Pd	no	N2	0.27	25.0	3.5	3.0	11.11111111111111	visible light	False	inert	2022	0.0	0.0
10.1021/acscatal.2c00433	MeCN	0.16	10.0	62.5	no base	0.0	PdCl2/BiVO4	Pd	no	N2	0.27	25.0	3.5	1.0	3.7037037037037033	visible light	False	inert	2022	0.0	0.0
10.1021/acscatal.2c00433	MeCN	0.16	10.0	62.5	no base	0.0	CdS	Cd	no	N2	43.0	25.0	3.5	0.0	0.0	visible light	False	inert	2022	0.0	0.0
10.1021/acsomega.2c03200	PhMe	5.0	5.0	1.0	KOH	0.25	RuH(CO)L2(N^O)3	Ru	no	air?	0.5	110.0	12.0	93.0	186.0	0	True	oxygen	2022	0.05	0.05
10.1007/s11426-023-1719-y	neat	1.0	3.0	3.0	no base	0.0	Pt@Beta(8.4)	Pt	no	N2	0.5	160.0	2.5	93.0	186.0	0	True	inert	2023	0.0	0.0
10.1007/s11426-023-1719-y	neat	1.0	3.0	3.0	no base	0.0	Pt/Al2O3	Pt	no	N2	0.5	160.0	2.5	13.0	26.0	0	False	inert	2023	0.0	0.0
10.1007/s11426-023-1719-y	neat	1.0	3.0	3.0	no base	0.0	Pt/C	Pt	no	N2	0.5	160.0	2.5	0.0	0.0	0	False	inert	2023	0.0	0.0
10.1007/s11426-023-1719-y	neat	1.0	3.0	3.0	no base	0.0	Al2O3&SiO2	Al	no	N2	18.0	160.0	2.5	39.0	2.1666666666666665	0	False	inert	2023	0.0	0.0
10.1007/s11426-023-1719-y	neat	1.0	3.0	3.0	no base	0.0	Pt@Beta(8.4)	Pt	no	N2	0.01	180.0	5.0	63.0	6300.0	0	False	inert	2023	0.0	0.0
10.1039/d3qi00142c	THF	1.0	1.0	1.0	tBuOK	0.3	(P^N)2IrCl	Ir	no	no data	1.0	100.0	24.0	90.0	90.0	0	True	no_data	2023	0.3	0.3
10.1039/d3qi00142c	THF	1.0	1.0	1.0	tBuOK	0.3	(P^N)2IrPyOTf	Ir	no	no data	1.0	100.0	24.0	53.0	53.0	0	False	no_data	2023	0.3	0.3
10.1002/ejic.202300263	PhMe	1.0	1.2	1.2	tBuOK	0.5	[(NNN)CoCl2]2	Co	no	Ar	2.0	120.0	12.0	83.0	41.5	0	True	inert	2023	0.5	0.4166666666666667
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	Cu1/NPC-550	Cu	no	Ar	6.5	140.0	12.0	82.0	12.615384615384617	0	True	inert	2023	1.06	0.53
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	Cu2/NPC-550	Cu	no	Ar	13.0	140.0	12.0	95.0	7.3076923076923075	0	True	inert	2023	1.06	0.53
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	Cu3/NPC-550	Cu	no	Ar	20.0	140.0	12.0	88.0	4.4	0	True	inert	2023	1.06	0.53
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	Cu2/NPC-450	Cu	no	Ar	13.0	140.0	12.0	38.0	2.923076923076923	0	False	inert	2023	1.06	0.53
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	Cu2/NPC-650	Cu	no	Ar	13.0	140.0	12.0	93.0	7.153846153846154	0	True	inert	2023	1.06	0.53
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	Cu(NO3)2	Cu	no	Ar	53.0	140.0	12.0	0.0	0.0	0	False	inert	2023	1.06	0.53
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	NPC-550		no	Ar	0.0	140.0	12.0	29.0	inf	0	False	inert	2023	1.06	0.53
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	no base	0.0	NPC-550		no	Ar	0.0	140.0	12.0	5.0	inf	0	False	inert	2023	0.0	0.0
10.1016/j.arabjc.2023.105124	CyH	0.5	1.0	2.0	KOH	0.53	no		no	Ar	0.0	140.0	12.0	17.0	inf	0	False	inert	2023	1.06	0.53
10.1002/cssc.202300513	PhCl	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	95.0	9.5	0	True	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos	N2	10.0	120.0	12.0	30.0	3.0	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	70.0	7.0	0	True	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% N4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	43.0	4.3	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [BMIm][PF6] - ionic liquid	N2	10.0	120.0	12.0	36.0	3.6	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][Cl] - ionic liquid	N2	10.0	120.0	12.0	1.0	0.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	CoF3	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	1.0	0.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	CoF2	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	1.0	0.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(OAc)2*4H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	1.0	0.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(acac)2*2H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	1.0	0.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	no		5% triphos, 30% [P4444][BF4] - ionic liquid	N2	0.0	120.0	12.0	0.0		0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	PhCl	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	no ligand, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	1.0	0.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	PhCl	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% PP3, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	7.0	0.7	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	PhCl	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% dppe, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	11.0	1.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	PhCl	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% PPh3, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	11.0	1.1	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	neat	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	17.0	1.7	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	heptane	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	33.0	3.3	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	PhMe	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	59.0	5.9	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	p-xylene	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	70.0	7.0	0	True	inert	2023	0.0	0.0
10.1002/cssc.202300513	dioxane	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	53.0	5.3	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	THF	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	9.0	0.9	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	DCM	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	5.0	0.5	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	MeCN	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	19.0	1.9	0	False	inert	2023	0.0	0.0
10.1002/cssc.202300513	DMSO	0.5	0.5	1.0	no base	0.0	Co(BF4)2*6H2O	Co	5% triphos, 30% [P4444][BF4] - ionic liquid	N2	10.0	120.0	12.0	1.0	0.1	0	False	inert	2023	0.0	0.0
10.1002/ajoc.202300282	PhMe	0.3	0.6	2.0	tBuOK	0.015	Pd(OAc)2	Pd	MS 3A	N2	1.5	130.0	20.0	88.0	58.66666666666666	0	True	inert	2023	0.05	0.025
10.1038/s41428-023-00801-9	trifluoroethanol	1.0	1.0	1.0	no base	0.0	polym*(Cp*Ir(NHC)Cl2)	Ir	0	no data	1.4	80.0	100.0	41.0	29.28571428571429	0	False	no_data	2023	0.0	0.0
10.1007/s12274-023-6041-z	o-xylene	3.0	6.0	2.0	no base	1.5	Ni2Fe2@CN	Ni	0	Ar	1.5	140.0	24.0	0.0	0.0	0	False	inert	2023	0.5	0.25
10.1007/s12274-023-6041-z	o-xylene	3.0	6.0	2.0	K2CO3	1.5	Ni2Fe2@CN	Ni	0	Ar	0.8	140.0	24.0	3.0	3.75	0	False	inert	2023	0.5	0.25
